@id,@type,@lat,@lon,name,voltage,operator,substation
368173858,node,37.8092396,-120.2996240,Moccasin Creek Power House,,,
368174426,node,41.9854190,-122.3602971,Fall Creek Powerhouse,,,
1515105640,node,38.7474344,-121.2493250,Central Utilities Plant,,,
4199809190,node,37.7543759,-122.4782690,21st Avenue Substation,,,distribution
4214350591,node,37.7527592,-122.5047413,Noriega Substation,,,distribution
4675367242,node,37.1391711,-121.6202781,Geocache in Electrical Box,,,minor_distribution
6894320584,node,40.5712025,-122.3644990,T2933L,,,
7221425253,node,38.9139964,-121.0189791,Mountain Quarries Substation,,,
9345288210,node,34.0341613,-118.2830280,Distributing Station 31,34500;4800,Los Angeles Department of Water and Power,distribution
10839031950,node,37.8019613,-122.4651758,Battery Substation,,,
10895335660,node,37.8264986,-122.2164340,Wood Substation,,Pacific Gas and Electric Company,yes
12790430622,node,37.8544962,-122.2795273,Russell Substation,,PGE,
4630372,way,37.4178138,-122.0671333,Ames Substation,115000,Pacific Gas and Electric Company,transition
23805620,way,37.2255899,-121.7439528,Metcalf Substation,500000;230000;115000,Pacific Gas and Electric Company,transmission
23823577,way,37.2446077,-121.7957750,Edenvale,115000,Pacific Gas and Electric Company,transmission
23837624,way,37.7120521,-121.5647373,Tesla Substation,500000;230000,Pacific Gas and Electric Company,
23837627,way,37.7155046,-121.5669346,Tesla Substation,115000,Pacific Gas and Electric Company,yes
23988495,way,37.0530047,-121.0205078,Los Banos Substation,500000;230000,Pacific Gas and Electric Company,
24049353,way,37.7672618,-121.6165591,Ralph Substation,,Pacific Gas and Electric Company,generation
24049455,way,37.7979179,-121.5807052,Tracy Substation,500000;230000,Western Area Power Administration,
24064448,way,38.1247013,-121.8301278,Birds Landing Switching Station,230000,Pacific Gas and Electric Company,transmission
24064449,way,38.1234890,-121.8291623,Russell Substation,230000,,generation
24064886,way,38.0587470,-121.3768414,Eight Mile Substation,230000,Pacific Gas and Electric Company,
24168995,way,37.3409379,-121.9014665,San Jose Substation B,115000,Pacific Gas and Electric Company,
24283011,way,37.6934358,-121.6951878,Livermore Substation,230000;115000,Western Area Power Administration,
24294714,way,37.5830081,-122.3192431,San Mateo Substation,230000;115000,Pacific Gas and Electric Company,
24314687,way,37.6219397,-122.4467361,Sneath Lane Substation,60000;1200;2400,Pacific Gas and Electric Company,distribution
24333232,way,35.4029429,-119.4522985,Midway Substation,500000;230000,Pacific Gas and Electric Company,
24388861,way,39.1206016,-122.2231973,Cortina Substation,230000;115000,,
24396811,way,36.8002613,-121.7690896,Dolan Road Substation,115000,Pacific Gas and Electric Company,minor_distribution
24396970,way,36.7631266,-121.7347465,Castroville Substation,115000,Pacific Gas and Electric Company,minor_distribution
24397013,way,36.6820576,-121.6514791,Salinas Substation,115000;60000,,
24397698,way,36.9520512,-121.7604186,Green Valley Substation,115000,Pacific Gas and Electric Company,minor_distribution
24400937,way,35.2161759,-120.8472939,Diablo Canyon,500000,Pacific Gas and Electric Company,generation
24401024,way,35.2160115,-120.8511175,Diablo Canyon,230000,,generation
24606412,way,37.6056261,-122.3915473,Millbrae Substation,115000;60000;13800;12000;4000,Pacific Gas and Electric Company,transmission
24657439,way,37.5113456,-122.3401624,Ralston Substation,60000,Pacific Gas and Electric Company,
25453503,way,32.9179868,-117.2190783,Peñasquitos Substation,230000;138000;69000,San Diego Gas & Electric,transmission
25720848,way,32.6650617,-116.9867618,Proctor Valley Substation,138000,,distribution
25793704,way,37.4928765,-122.1378730,Ravenswood Substation,230000;115000,Pacific Gas and Electric Company,transmission
25797771,way,37.6533808,-122.4030565,East Grand Substation,115000,Pacific Gas and Electric Company,
26254174,way,32.9582981,-117.1088663,Azuaga Street Substation,,,
26587310,way,32.9587616,-117.2206664,North City West Substation,69000,San Diego Gas & Electric,distribution
27340751,way,34.2811367,-118.9030822,Moorpark Substation,220000;66000;16000,Southern California Edison,transmission
27503684,way,36.1139936,-115.2134403,Decatur substation,230000;138000;69000,,
27593176,way,33.8423262,-118.1204944,Lucas Substation (electricity),66000,Southern California Edison,distribution
27672789,way,37.4571123,-122.2861374,Jefferson Substation,230000;60000,Pacific Gas and Electric Company,yes
27710070,way,36.0532812,-115.0425772,Warm Springs Substation,138000,NV Energy,
27786664,way,36.0850662,-115.0861424,Russell Substation,69000,NV Energy,yes
27878203,way,37.4370572,-122.2421566,Woodside Substation,60000,Pacific Gas and Electric Company,
27925546,way,37.3261316,-122.0754437,Monta Vista Substation,230000;115000,Pacific Gas and Electric Company,distribution
27925549,way,37.3240031,-122.0732623,Monta Vista Substation (lower yard),115000;60000,Pacific Gas and Electric Company,distribution
28517608,way,38.7074224,-121.1610611,Folsom Substation,,Western Area Power Administration,generation
28566617,way,38.5872830,-121.4179873,Hurley Substation,230000,Sacramento Municipal Utility District,distribution
28875096,way,37.5008218,-121.9865669,Newark Substation,230000;115000,Pacific Gas and Electric Company,transmission
28875097,way,37.5027226,-121.9816204,Newark Distribution Substation,230000,Pacific Gas and Electric Company,transmission
29175070,way,33.6649231,-117.7685585,Santiago Substation,220000;66000;12000,Southern California Edison,transmission
29399992,way,37.7037524,-122.4094087,Martin Substation,230000;115000;60000;12000,Pacific Gas and Electric Company,transmission
29426718,way,38.2508462,-122.5810974,Lakeville Substation,230000,Pacific Gas and Electric Company,transmission
29989554,way,38.7616011,-121.2640540,Berry Street Receiving Station,230000;60000,Roseville Electric,
30036269,way,38.7443011,-121.1616444,Horseshoe Substation,,Pacific Gas and Electric Company,
30045395,way,33.5976509,-117.7490005,Borrego Substation,66000;12000,Southern California Edison,distribution
30050587,way,33.5126117,-117.6662800,Capistrano Substation,,San Diego Gas & Electric,
30410527,way,38.7635707,-121.2640420,Atlantic Substation,230000;115000;60000;12000,Pacific Gas and Electric Company,
30567721,way,34.4859441,-118.1196772,Vincent Substation,500000;220000,Southern California Edison,
30620967,way,34.5501806,-117.4361920,Adelanto Converter Station,500000,Intermountain Power Agency,converter
30636431,way,37.6917506,-122.4559637,Daly City Substation,115000;12000;7200,Pacific Gas and Electric Company,distribution
30755899,way,39.5551324,-121.6451687,Table Mountain Substation,500000;230000;115000,Pacific Gas and Electric Company,
30877246,way,37.8908861,-122.2922250,Solano Substation,12000;4000,Pacific Gas and Electric,distribution
30979896,way,38.8347041,-121.0946845,Newcastle Switchyard,,Pacific Gas and Electric,generation
30995423,way,33.5497273,-117.6280692,Margarita Substation,138000,,distribution
31173635,way,34.2214825,-118.1871012,Gould Substation,220000;66000,Southern California Edison,
31369697,way,37.2809465,-122.0153775,Saratoga Substation,230000,Pacific Gas and Electric Company,
31503319,way,34.0731087,-118.3973768,Beverly Substation,66000;16000;4000,Southern California Edison,distribution
31779344,way,34.2051762,-118.2105809,La Canada Substation,,,distribution
31809170,way,32.9937908,-117.0776605,Rancho Carmel Substation,69000,San Diego Gas & Electric,distribution
32008208,way,34.1578695,-118.2802232,Airway Substation,230000;69000,Glendale Water and Power,transmission
32012723,way,34.1541085,-118.3395745,Hollywood Way Distributing Station,66000,City of Burbank,distribution
32020824,way,34.2592830,-118.3213128,Distributing Station 72,34500;4800,Los Angeles Department of Water and Power,distribution
32050965,way,38.6575814,-121.1368126,Gold Hill Substation,230000;115000,Pacific Gas and Electric Company,
32217118,way,38.5482365,-121.4077518,Brighton Substation,230000;115000,Pacific Gas and Electric Company,transmission
32223005,way,33.8481378,-118.0974269,Del Amo Substation,220000;66000,Southern California Edison,transmission
32526610,way,38.6503056,-121.4863559,Natomas Substation,230000,Sacramento Municipal Utility District,transmission
32547223,way,38.7137793,-121.4792194,Elverta Substation,230000,Western Area Power Administration,transmission
32547487,way,38.5451944,-121.7340935,Davis Substation,115000,Pacific Gas and Electric Company,distribution
32663174,way,34.1793184,-118.5437398,Receiving Station U - Tarzana,230000,Los Angeles Department of Water and Power,yes
32693136,way,34.1934604,-118.5189904,LADWP Distributing Station No. 127,34500;4800,Los Angeles Department of Water and Power,distribution
32695399,way,34.1654270,-118.5256303,DISTRIBUTING STATION 78,34500;4800,Los Angeles Department of Water and Power,distribution
32707508,way,37.5160275,-121.2307996,Westley Substation,230000,Modesto Irrigation District;Turlock Irrigation District,
32707873,way,37.6393820,-120.9197458,Claus Station,,Modesto Irrigation District,yes
32707934,way,37.6682334,-120.9172755,Parker Substation,230000,Modesto Irrigation District,transmission
32710411,way,38.3730069,-121.3534169,Elk Grove Substation,230000,Sacramento Municipal Utility District,transmission
32719176,way,38.4895694,-121.4700404,Pocket Substation,230000,Sacramento Municipal Utility District,transmission
32719874,way,38.7525965,-121.2510276,Hardrock Substation,,Roseville Electric,
32728060,way,34.2579771,-118.4931730,LADWP Distributing Station No. 92,34500;4800,Los Angeles Department of Water and Power,distribution
32794290,way,38.6557350,-121.0594484,Clarksville Substation,115000,Pacific Gas and Electric Company,distribution
32818047,way,34.1935935,-118.4841197,LADWP Distributing Station No. 60,34500;4800,Los Angeles Department of Water and Power,distribution
32844093,way,34.2716136,-118.4852011,LADWP Distributing Station No. 142,34500;4800,Los Angeles Department of Water and Power,distribution
32943234,way,38.3442084,-121.1238678,Rancho Seco Substation,230000,Sacramento Municipal Utility District,
32943573,way,39.0239342,-121.7231221,O'Banion Substation,230000,Western Area Power Administration,transmission
33046461,way,38.0767942,-122.5403588,Ignacio Substation,230000,Pacific Gas and Electric Company,
33046902,way,37.8984659,-122.5247928,Alto Substation,,PACIFIC GAS AND ELECTRIC COMPANY,yes
33059334,way,38.1613083,-122.3809863,Skaggs Island,115000,Pacific Gas and Electric Company,minor_distribution
33068219,way,38.0808738,-122.1374133,Bahia Substation,230000,,
33068400,way,38.1381217,-122.2091136,Parkway Substation,,Pacific Gas and Electric Company,
33068511,way,38.2163273,-122.1115989,Cordelia Substation,,Pacific Gas and Electric Company,distribution
33068597,way,38.2363184,-122.0968041,Hale Substation,,Pacific Gas and Electric Company,minor_distribution
33106247,way,37.9054592,-122.2082408,Sobrante Substation,230000;115000;12000;7200,Pacific Gas and Electric Company,transmission
33108052,way,37.8477991,-122.1611735,Moraga Substation,230000;115000;13200;12000,Pacific Gas and Electric Company,transmission
33111585,way,37.6714440,-122.1595919,Grant Substation,115000,Pacific Gas and Electric Company,
33111643,way,37.6248148,-122.1170695,Eastshore Substation,230000;115000,Pacific Gas and Electric Company,
33111645,way,37.6321853,-122.1019142,Mount Eden Substation,115000,Pacific Gas and Electric Company,
33292212,way,38.2478308,-122.2679071,Tulucay Substation,230000;115000,Pacific Gas and Electric Company,transmission
33604800,way,34.0406913,-117.3206273,Vista Substation,220000,Southern California Edison,
33605206,way,33.9985870,-117.6785183,Chino Substation,220000;66000;12000,Southern California Edison,transmission
33808384,way,34.4221008,-118.5750053,Saugus Substation,220000;66000;16000,Southern California Edison,transmission
33833507,way,38.5086450,-122.2144254,Monticello Substation,115000,Pacific Gas and Electric Company,minor_distribution
34229001,way,38.5230579,-121.9944302,Putah Creek Substation,115000,Pacific Gas and Electric Company,transmission
35115839,way,37.7773801,-122.4138578,Mission Substation,115000;12000;4000,Pacific Gas and Electric Company,transmission
35407649,way,37.9454586,-122.3811407,Standard Oil 5 Substation,115000,,
35479377,way,38.0027466,-122.2082843,Christie Substation,115000;60000;13200,Pacific Gas and Electric Company,transmission
35602439,way,37.9939090,-122.1299929,Martinez Substation,115000,,
35640786,way,38.0197579,-122.0618121,Tidewater Substation,230000,Pacific Gas and Electric Company,industrial
35656716,way,37.7105291,-122.1486694,San Leandro U Substation,115000;12000,Pacific Gas and Electric Company,distribution
35660929,way,37.8759452,-122.1870674,East Portal Substation,115000;34500,,distribution
35732660,way,38.0369134,-121.8959532,Pittsburg Substation,230000;115000,Pacific Gas and Electric Company,
35735111,way,38.0208157,-121.9059353,Kirker Substation,115000,Pacific Gas and Electric Company,minor_distribution
35763387,way,37.9443397,-121.9692020,Clayton Substation,115000;21000;12000;7200,Pacific Gas and Electric Company,distribution
35763516,way,37.9086401,-122.0573841,Lakewood Substation,115000;21000;12000;7200,Pacific Gas and Electric Company,distribution
35798740,way,37.9993561,-121.7824183,Contra Costa Substation,230000,Pacific Gas and Electric Company,
35799514,way,38.0152310,-121.7621701,Contra Costa Power Plant Substation,230000,Pacific Gas and Electric Company,
35912596,way,38.2214947,-121.8669216,Lambie Substation,,Pacific Gas and Electric,generation
35921570,way,38.2054582,-122.1479338,Jameson Substation,115000,Pacific Gas and Electric Company,distribution
36250573,way,38.2854584,-121.9705143,Peabody Substation,230000,Pacific Gas and Electric Company,transmission
36285890,way,38.0878168,-121.3883545,Lodi Energy Center,230000,Northern California Power Agency,generation
36322454,way,37.7988385,-121.6201356,Delta Switching Station,230000,,minor_distribution
36343040,way,37.7643129,-121.6144740,JRWG Substation,230000,Pacific Gas and Electric Company,generation
36730100,way,38.6784701,-121.7600433,Woodland Substation,115000,Pacific Gas and Electric Company,
37003386,way,38.5515846,-121.5598716,Deepwater Substation,115000,Pacific Gas and Electric Company,distribution
37025505,way,38.8771759,-119.9860123,Meyers Substation,120000,,
37093076,way,38.7628012,-121.3571208,Fiddyment Receiving Station,,Roseville Electric,transmission
37112796,way,38.6933668,-121.3473318,Foothill Substation,230000,Sacramento Municipal Utility District,transmission
37121428,way,38.6848895,-121.2663347,Orangevale Substation,230000,Sacramento Municipal Utility District,transmission
37121892,way,38.8221004,-121.3065142,Pleasant Grove Substation,,Pacific Gas and Electric Company,
37208979,way,38.7815856,-121.3077577,Industrial Substation,,Roseville Electric,
37691256,way,38.5085711,-121.4639428,South City Substation,115000,Sacramento Municipal Utility District,transmission
37692542,way,34.2077559,-119.2468823,Mandalay Switchyard,66000,Southern California Edison,subtransmission
37723084,way,37.0418309,-122.0252619,Camp Evers Substation,115000,,
38084005,way,37.3971817,-122.0102520,Fair Oaks Substation,115000,,
38159840,way,37.6509286,-122.4541665,Serramonte Substation,115000;12000,Pacific Gas and Electric Company,distribution
38311176,way,37.9922986,-121.3485086,Stagg Substation,230000,Pacific Gas and Electric Company,
38508396,way,34.0921435,-118.0826651,Rosemead Substation,66000;16000,Southern California Edison,distribution
38653255,way,37.3031783,-121.8408334,Evergreen Substation,115000,Pacific Gas and Electric Company,minor_distribution
39017429,way,37.4272373,-121.9328297,Los Esteros Substation,230000;115000,Pacific Gas and Electric Company,
39515681,way,34.1508286,-118.1843149,Eagle Rock Switchyard,220000,,transmission
39923534,way,36.9836818,-122.0483563,UC/Meder Substation,,,
40309253,way,34.3021917,-119.1854388,Santa Clara Substation,220000;66000;16340,Southern California Edison,transmission
41382042,way,36.9842885,-121.9153739,Seacliff Substation,,,
41939674,way,33.6081674,-117.8651711,Crown Substation,66000;12000,Southern California Edison,distribution
42330936,way,37.2600109,-121.8900095,Almaden Substation,,,
42637019,way,36.9923448,-121.9822310,Paul Sweet Substation,115000,Pacific Gas and Electric Company,minor_distribution
43911451,way,34.1817713,-119.2221444,Channel Island Substation,66000;16340,Southern California Edison,distribution
43951315,way,37.9162218,-122.3025375,El Cerrito G Substation,115000;12000,Pacific Gas and Electric Company,distribution
47386641,way,37.7973777,-122.2807519,Oakland C Substation,115000;12000;7200,Pacific Gas and Electric Company,distribution
47386656,way,37.7979031,-122.2821430,Oakland C Substation,115000;12000;7200,Pacific Gas and Electric Company,distribution
48203963,way,37.4737395,-122.1279853,Cooley Landing Substation,115000,Pacific Gas and Electric Company,
48205182,way,37.4776350,-122.1685678,Belle Haven Substation,60000,Pacific Gas and Electric Company,
49048130,way,33.9479894,-118.2553146,Receiving Station B,287000;230000;138000,Los Angeles Department of Water and Power,transmission
49715851,way,33.9189640,-118.4253357,Scattergood Substation,230000;138000,,
50834713,way,32.5154450,-116.8835335,Tijuana 1,230000;115000,Comisión Federal de Electricidad,transmission
51710408,way,37.5413724,-121.9619995,Fremont Substation,115000,Pacific Gas and Electric Company,distribution
52098545,way,37.3744687,-122.0163991,Britton Substation,115000,Pacific Gas and Electric Company,minor_distribution
52131031,way,32.5142557,-115.3478821,Subestación Siderúrgica,230000,,industrial
52173997,way,32.5968844,-115.6764876,La Rosita,230000,,transmission
52174012,way,32.6050066,-115.4592927,Mexicali 2,230000;161000,,transmission
52174018,way,32.5797156,-115.3332120,Gonzáles Ortega,161000;34500;13800,,distribution
52174020,way,32.6393445,-115.3981884,Cetys,230000;161000,,transmission
52175527,way,32.4115863,-115.2452424,Cerro Prieto 3,230000,Comisión Federal de Electricidad,generation
52175532,way,32.3909667,-115.2264921,Cerro Prieto 2,230000,Comisión Federal de Electricidad,generation
52183964,way,32.7179069,-115.7155553,Imperial Valley Substation,500000;230000,,transmission
52301113,way,32.6320561,-115.5690323,Santa Isabel,230000;161000,,transmission
52302686,way,32.6029413,-115.5215692,Wisteria,230000;13800,,distribution
52472709,way,32.3619689,-115.0607411,Chapultepec,230000;34500,,distribution
52472710,way,32.4360595,-114.7114835,CFE Subestación Eléctrica Parque Industrial,230000,,transmission
52612640,way,37.4020399,-121.9662358,Northern Receiving Station,230000;115000,Silicon Valley Power,
54354749,way,32.6296410,-115.5207204,Substacion Orizaba,230000,,transmission
54846182,way,32.6542058,-115.3572084,Mexicali Oriente,161000;34500;13800,Comisión Federal de Electricidad,distribution
55143820,way,36.9791983,-121.8672269,Rob Roy Substation,,,
59171712,way,38.5290950,-121.7513821,UC Davis Substation,115000,Pacific Gas and Electric Company,minor_distribution
59238979,way,33.6668790,-117.6424464,Viejo Substation,220000;66000,Southern California Edison,transmission
59271566,way,38.3564548,-121.9806245,Vacaville Substation,115000,Pacific Gas and Electric Company,distribution
59450840,way,38.0662071,-122.1963036,North Tower Substation,115000,Pacific Gas and Electric Company,minor_distribution
59470569,way,37.5570702,-122.0578829,Dumbarton Substation,115000,Pacific Gas and Electric Company,
59585249,way,33.6502255,-117.6886543,Limestone Substation,66000;12000,Southern California Edison,distribution
59590898,way,38.0854611,-122.2572823,778,,,
60118528,way,33.6431240,-117.6056527,O'Neill Substation,,Southern California Edison,yes
60118533,way,33.6296313,-117.6317921,Chiquita Substation,66000,Southern California Edison,distribution
60494304,way,33.6605972,-117.8606227,Chip Substation,66000;12000,Southern California Edison,distribution
60919770,way,32.5009947,-114.8375446,Ruiz Cortinez,230000;161000,Comisión Federal de Electricidad,transmission
60947497,way,32.4791392,-114.7781307,Subestación Hidalgo,161000;13800,Comisión Federal de Electricidad,distribution
61417688,way,35.2522438,-115.5155803,Cima Substation,230000,,
61430457,way,33.8178295,-116.3673893,Ramon Substation,230000;92000,Imperial Irrigation District,
61430458,way,33.8183451,-116.3695726,Mirage Substation,230000;220000;115000,,
61430467,way,33.9379937,-116.5766239,Devers Substation,500000,Southern California Edison,distribution
61558067,way,37.1267953,-121.6593936,Morgan Hill Substation,115000,Pacific Gas and Electric Company,
61601149,way,33.7395005,-117.1564367,Valley Substation,500000;115000,Southern California Edison,transmission
61878181,way,33.6718006,-117.8475997,Cabrillo Substation,66000;12000,Southern California Edison,distribution
61878182,way,33.6091216,-117.6976435,Moulton Substation,66000;12000,Southern California Edison,distribution
61878191,way,33.6076934,-117.8848796,Edgewater Substation,,Southern California Edison,
61960833,way,33.7331976,-117.8498738,Chestnut Substation,66000,Southern California Edison,
61960845,way,33.8149647,-117.8341037,Villa Park Substation,220000;66000;12000,Southern California Edison,transmission
61960851,way,33.7882515,-117.8027240,Modena Substation,66000;12000,Southern California Edison,distribution
61961946,way,33.6875019,-117.8285735,Estrella Substation,66000;12000,Southern California Edison,distribution
61961948,way,33.7132628,-117.8526051,Johanna Substation,220000;66000;12000,Southern California Edison,transmission
62206934,way,34.1021892,-117.2778643,Cardiff Substation,66000;33000,Southern California Edison,
62235860,way,34.7816824,-116.3846956,Pisgah Switchyard,230000,,transmission
62315137,way,35.7973353,-115.0084794,Eldorado Substation,500000;230000,Southern California Edison,transmission
62333225,way,33.6852045,-117.9431126,Ellis Substation,220000;66000;12000,Southern California Edison,transmission
63908845,way,34.7904804,-118.8271520,Gorman Substation,,,
64130145,way,34.7766122,-118.7746647,Bailey Substation,220000,,
64161681,way,33.8289323,-117.7897166,Serrano Substation,500000;220000,Southern California Edison,transmission
65411731,way,33.8190324,-118.2223341,Hinson Substation,220000;66000,Southern California Edison,transmission
65501703,way,37.9631660,-122.0522357,Meadow Lane Substation,115000;21000;7200,Pacific Gas and Electric Company,distribution
65596865,way,33.8087260,-117.9827195,Barre Substation,220000;66000;12000,Southern California Edison,transmission
65801366,way,33.7661247,-117.9795659,Trask Substation,66000;12000,Southern California Edison,distribution
66157642,way,33.8802903,-118.1751865,Lighthipe Substation,220000;66000;12000,Southern California Edison,transmission
66158393,way,33.9288306,-118.1057084,Center Substation,220000;66000;12000,Southern California Edison,transmission
66209607,way,34.0365975,-118.1116208,Mesa Substation,500000;220000;66000;16000;12000,Southern California Edison,transmission
66376509,way,37.8000395,-121.9076359,Tassajara Substation,230000,Pacific Gas and Electric Company,
66376512,way,37.7446730,-121.9364756,San Ramon Substation,230000,Pacific Gas and Electric Company,
66413933,way,37.6697116,-121.8544544,Vineyard Substation,230000,Pacific Gas and Electric Company,distribution
66418181,way,37.7915109,-121.7276325,Jackson Ranch Substation,,,generation
66983703,way,33.7345423,-117.8023175,Bryan Substation,66000;12000,Southern California Edison,distribution
66983705,way,33.6830442,-117.7422782,Irvine Substation,66000;16000;12000,Southern California Edison,distribution
67264544,way,32.8444239,-117.2370217,Rose Canyon Substation,69000,San Diego Gas & Electric,distribution
67487406,way,32.6947441,-117.1436743,SDGE Electric Power Substation,,San Diego Gas & Electric,distribution
71209428,way,37.7836728,-122.4170502,Larkin Substation,115000;12000,Pacific Gas and Electric Company,transmission
71817088,way,34.1756538,-118.3598529,Receiving Station E - Toluca,500000;230000;34500,Los Angeles Department of Water and Power,transmission
71834330,way,36.4822263,-114.8303447,Crystal Substation,500000;230000,,transmission
71837876,way,36.4274003,-114.9069319,Harry Allen Substation,500000;345000;230000,,transmission
74839063,way,33.8688713,-118.3329363,La Fresa Substation,220000;66000;16000,,transmission
75206069,way,33.8516645,-118.3951050,66kV Switching Station,66000,Southern California Edison,transmission
75206115,way,33.8525365,-118.3937996,230kV Switching Station,220000,Southern California Edison,transmission
75776205,way,34.4171185,-114.2113887,Black Mesa Substation,230000,,distribution
76146548,way,38.7794877,-121.2827520,Park Substation,,Roseville Electric,
76146600,way,38.7813457,-121.3196083,Foothills Substation,60000;12000,Roseville Electric,
76146823,way,38.8013986,-121.3286366,Dave Bakkie Substation,,Roseville Electric,
76147170,way,38.7922380,-121.3623330,Westplan Substation,,Roseville Electric,
76147358,way,38.7521015,-121.3140503,Baseline Substation,,Roseville Electric,
76344891,way,34.2294469,-118.5434568,LADWP Receiving Station J - Northridge,230000;34500;4800,Los Angeles Department of Water and Power,transmission
77003956,way,34.1912401,-118.3796420,DISTRIBUTING STATION 85,34500;4800,Los Angeles Department of Water and Power,distribution
77275131,way,34.2911053,-114.1712775,Gene Substation,230000,,
77275243,way,34.2909308,-114.1414137,Havasu Tap,230000,,distribution
77275282,way,34.1613635,-114.2777094,Headgate Rock Substation,161000;69000,,distribution
77338036,way,33.7336277,-117.0074106,Stetson Substation,115000,Southern California Edison,
77339440,way,34.0080322,-117.5642244,Mira Loma Substation,500000;220000;66000,Southern California Edison,distribution
77452171,way,34.0879780,-117.5337016,Rancho Vista Substation,500000;220000,Southern California Edison,
78488984,way,33.6873024,-117.9128855,Gisler Substation,66000;12000,Southern California Edison,distribution
78797580,way,33.9757580,-118.1478598,Laguna Bell Substation,220000;66000;16000,Southern California Edison,transmission
79176953,way,37.2925967,-120.4075244,Wilson Substation,230000,Pacific Gas and Electric Company,
79176968,way,37.3599247,-120.6153156,Atwater Substation,,Pacific Gas and Electric Company,yes
79248632,way,37.7417051,-120.8023645,Warnerville Substation,230000,San Francisco Public Utilities Commission,
79249627,way,37.7725291,-120.8264774,Cottle Substation,230000,Pacific Gas and Electric Company,yes
79440943,way,33.9462399,-117.9221717,Olinda Substation,220000;66000;12000,Southern California Edison,transmission
79671026,way,35.8192314,-115.0113645,Marketplace Substation,500000,,
79671032,way,35.8038852,-115.0130133,McCullough Substation,500000;230000,Los Angeles Department of Water and Power,transmission
79671040,way,35.7900276,-114.9942489,Merchant Substation,230000,,
79734755,way,35.9273963,-114.8338237,Mead Substation,500000;287000;230000;69000,Western Area Power Administration,distribution
80105953,way,35.2788987,-116.0744455,Baker Substation,,Southern California Edison,
80213764,way,33.7978192,-118.2580886,Receiving Station C,138000,Los Angeles Department of Water and Power,transmission
81737508,way,35.1581900,-114.5816510,Big Bend Substation,69000,,
82005353,way,35.1439550,-114.0868115,Harris Substation,230000,,transmission
82005359,way,35.1383613,-114.0863010,McConnico Substation,230000,,transmission
82008875,way,35.1777775,-113.9802052,Cheyenne Substation,230000,,distribution
82360297,way,35.7077504,-114.8248585,Nelson Substation,69000,,
82362021,way,36.0354204,-115.0311886,Faulkner Substation,230000,,
82362023,way,36.0023334,-115.1712587,Cactus Substation,138000,,
85069428,way,39.2309958,-121.0349806,Brunswick Substation,115000,Pacific Gas and Electric Company,distribution
85586689,way,32.7414519,-117.2334812,Point Loma Substation,69000,San Diego Gas & Electric,distribution
86093899,way,38.7283921,-121.2698939,Cirby Substation,,Roseville Electric,
86094474,way,34.1050306,-117.9803630,Rio Hondo Substation,220000,,
86145651,way,38.7382451,-121.2346733,Southeast Substation,,Roseville Electric,
86150201,way,38.7394634,-121.2961961,Vernon Street Substation,,Roseville Electric,
86198913,way,34.1190343,-117.8720979,Citrus Substation,66000;12000,Southern California Edison,distribution
86292411,way,34.1211210,-117.7319349,Live Oak Substation,66000,Southern California Edison,distribution
86369466,way,34.3658218,-117.3693963,Lugo Substation,500000;220000,Southern California Edison,
86383141,way,38.7140548,-121.4200508,Elverta - Cherry Brook Substation,69000,Sacramento Municipal Utility District,minor_distribution
86435413,way,38.7234982,-121.3829095,Black Eagle Crystal Ridge Substation,69000,Sacramento Municipal Utility District,minor_distribution
86454167,way,34.0670879,-118.2261612,Receiving Station A,230000,Los Angeles Department of Water and Power,transmission
86463530,way,38.9097437,-121.5424907,East Nicolaus Substation,115000,Pacific Gas and Electric Company,distribution
86463615,way,38.9351998,-121.4667925,Rio Oso Substation,230000;115000,Pacific Gas and Electric Company,
86491045,way,39.0920158,-121.5430625,Oliverhurt Substation,,Pacific Gas and Electric Company,
86573554,way,39.0959089,-121.6239833,Bogue Substation,,Pacific Gas and Electric Company,distribution
86576021,way,39.0524925,-121.6919536,Greenleaf Substation,115000,Pacific Gas and Electric Company,generation
86803024,way,39.1634541,-121.5611959,East Marysville Substation,,Pacific Gas and Electric Company,
87806732,way,36.3819461,-114.9217078,Chuck Lenzie Substation,500000,,transmission
88776835,way,34.6858079,-118.2981161,Antelope Substation,500000;220000,Southern California Edison,
90085569,way,39.6213748,-119.2086935,Eagle,120000,,
90091928,way,39.5599877,-119.5133634,Dove,120000,NV Energy,transmission
90915109,way,32.8023286,-115.5375480,El Centro Substation,230000;161000;92000,Imperial Irrigation District,
90915165,way,32.7060708,-115.2178956,Drop 4,92000,,
90961067,way,32.7604299,-114.7486409,Knob Substation,161000,,transmission
90961069,way,32.7364696,-114.7126545,Pilot Knob Substation,161000,,transmission
90961473,way,32.7200573,-114.7096262,Yucca Substation,69000,,transmission
90966380,way,32.7456924,-114.4912811,North Gila Substation,500000,Arizona Public Service,transmission
91020505,way,32.7685005,-114.3968497,Dome Tap Substation,161000,,distribution
91042835,way,32.7108526,-114.3271131,Wellton-Mohawk Pumping Plant #1,34500;4160,Wellton-Mohawk Irrigation and Drainage District,distribution
91042863,way,32.6665520,-114.2649770,Wellton-Mohawk Ligurta Substation,161000;69000;34500;4160,Wellton-Mohawk Irrigation and Drainage District,distribution
91042866,way,32.6848773,-114.4700165,Gila Substation,161000,,distribution
91164872,way,37.8103041,-122.2715752,Oakland L Substation,115000;12000;7200,Pacific Gas and Electric Company,distribution
